id,id_educational_center,id_geographical_area,id_market,id_country
2627,14,2,5,176
2628,13,2,5,176
2629,7,2,5,176
2630,4,2,5,176
2631,15,2,5,176
2632,12,2,5,176
2633,9,2,5,176
2634,101,2,5,176
2635,6,2,5,176
2636,8,2,5,176
2637,10,2,5,176
2638,11,2,5,176
2639,1,2,5,176
2640,2,2,5,176
2641,3,1,1,177
2642,14,1,1,177
2643,13,1,1,177
2644,7,1,1,177
2645,4,1,1,177
2646,15,1,1,177
2647,12,1,1,177
2648,9,1,1,177
2649,101,1,1,177
2650,6,1,1,177
2651,8,1,1,177
2652,10,1,1,177
2653,11,1,1,177
2654,1,1,1,177
2655,2,2,5,177
2656,3,1,1,178
2657,14,1,1,178
2658,13,1,1,178
2659,7,1,1,178
2660,4,1,1,178
2661,15,1,1,178
2662,12,1,1,178
2663,9,1,1,178
2664,101,1,1,178
2665,6,1,1,178
2666,8,1,1,178
2667,10,1,1,178
2668,11,1,1,178
2669,1,1,1,178
2670,2,2,5,178
2671,3,1,1,179
2672,14,1,1,179
2673,13,1,1,179
2674,7,1,1,179
2675,4,1,1,179
2676,15,1,1,179
2677,12,1,1,179
2678,9,1,1,179
2679,101,1,1,179
2680,6,1,1,179
2681,8,1,1,179
2682,10,1,1,179
2683,11,1,1,179
2684,1,1,1,179
2685,2,2,5,179
2686,3,1,1,180
2687,14,1,1,180
2688,13,1,1,180
2689,7,1,1,180
2690,4,1,1,180
2691,15,1,1,180
2692,12,1,1,180
2693,9,1,1,180
2694,101,1,1,180
2695,6,1,1,180
2696,8,1,1,180
2697,10,1,1,180
2698,11,1,1,180
2699,1,1,1,180
2700,2,2,5,180
2701,3,1,1,181
2702,14,1,1,181
2703,13,1,1,181
2704,7,1,1,181
2705,4,1,1,181
2706,15,1,1,181
2707,12,1,1,181
2708,9,1,1,181
2709,101,1,1,181
2710,6,1,1,181
2711,8,1,1,181
2712,10,1,1,181
2713,11,1,1,181
2714,1,1,1,181
2715,2,2,5,181
2716,3,1,1,182
2717,14,1,1,182
2718,13,1,1,182
2719,7,1,1,182
2720,4,1,1,182
2721,15,1,1,182
2722,12,1,1,182
2723,9,1,1,182
2724,101,1,1,182
2725,6,1,1,182
2726,8,1,1,182
2727,10,1,1,182
2728,11,1,1,182
2729,1,1,1,182
2730,2,2,5,182
2731,3,1,1,183
2732,14,1,1,183
2733,13,1,1,183
2734,7,1,1,183
2735,4,1,1,183
2736,15,1,1,183
2737,12,1,1,183
2738,9,1,1,183
2739,101,1,1,183
2740,6,1,1,183
2741,8,1,1,183
2742,10,1,1,183
2743,11,1,1,183
2744,1,1,1,183
2745,2,2,5,183
2746,3,1,1,184
2747,14,1,1,184
2748,13,1,1,184
2749,7,1,1,184
2750,4,1,1,184
2751,15,1,1,184
2752,12,1,1,184
2753,9,1,1,184
2754,101,1,1,184
2755,6,1,1,184
2756,8,1,1,184
2757,10,1,1,184
2758,11,1,1,184
2759,1,1,1,184
2760,2,2,5,184
2761,3,1,1,185
2762,14,1,1,185
2763,13,1,1,185
2764,7,1,1,185
2765,4,1,1,185
2766,15,1,1,185
2767,12,1,1,185
2768,9,1,1,185
2769,101,1,1,185
2770,6,1,1,185
2771,8,1,1,185
2772,10,1,1,185
2773,11,1,1,185
2774,1,1,1,185
2775,2,2,5,185
2776,3,1,1,186
2777,14,1,1,186
2778,13,1,1,186
2779,7,1,1,186
2780,4,1,1,186
2781,15,1,1,186
2782,12,1,1,186
2783,9,1,1,186
2784,101,1,1,186
2785,6,1,1,186
2786,8,1,1,186
2787,10,1,1,186
2788,11,1,1,186
2789,1,1,1,186
2790,2,2,5,186
2791,3,1,1,187
2792,14,1,1,187
2793,13,1,1,187
2794,7,1,1,187
2795,4,1,1,187
2796,15,1,1,187
2797,12,1,1,187
2798,9,1,1,187
2799,101,1,1,187
2800,6,1,1,187
2801,8,1,1,187
2802,10,1,1,187
2803,11,1,1,187
2804,1,1,1,187
2805,2,2,5,187
2806,3,1,1,188
2807,14,1,1,188
2808,13,1,1,188
2809,7,1,1,188
2810,4,1,1,188
2811,15,1,1,188
2812,12,1,1,188
2813,9,1,1,188
2814,101,1,1,188
2815,6,1,1,188
2816,8,1,1,188
2817,10,1,1,188
2818,11,1,1,188
2819,1,1,1,188
2820,2,2,5,188
2821,3,1,1,189
2822,14,1,1,189
2823,13,1,1,189
2824,7,1,1,189
2825,4,1,1,189
2826,15,1,1,189
2827,12,1,1,189
2828,9,1,1,189
2829,101,1,1,189
2830,6,1,1,189
2831,8,1,1,189
2832,10,1,1,189
2833,11,1,1,189
2834,1,1,1,189
2835,2,2,5,189
2836,3,1,1,190
2837,14,1,1,190
2838,13,1,1,190
2839,7,1,1,190
2840,4,1,1,190
2841,15,1,1,190
2842,12,1,1,190
2843,9,1,1,190
2844,101,1,1,190
2845,6,1,1,190
2846,8,1,1,190
2847,10,1,1,190
2848,11,1,1,190
2849,1,1,1,190
2850,2,2,5,190
2851,3,1,1,191
2852,14,1,1,191
2853,13,1,1,191
2854,7,1,1,191
2855,4,1,1,191
2856,15,1,1,191
2857,12,1,1,191
2858,9,1,1,191
2859,101,1,1,191
2860,6,1,1,191
2861,8,1,1,191
2862,10,1,1,191
2863,11,1,1,191
2864,1,1,1,191
2865,2,2,5,191
2866,3,1,1,192
2867,14,1,1,192
2868,13,1,1,192
2869,7,1,1,192
2870,4,1,1,192
2871,15,1,1,192
2872,12,1,1,192
2873,9,1,1,192
2874,101,1,1,192
2875,6,1,1,192
2876,8,1,1,192
2877,10,1,1,192
2878,11,1,1,192
2879,1,1,1,192
2880,2,2,5,192
2881,3,1,1,193
2882,14,1,1,193
2883,13,1,1,193
2884,7,1,1,193
2885,4,1,1,193
2886,15,1,1,193
2887,12,1,1,193
2888,9,1,1,193
2889,101,1,1,193
2890,6,1,1,193
2891,8,1,1,193
2892,10,1,1,193
2893,11,1,1,193
2894,1,1,1,193
2895,2,2,5,193
2896,3,1,1,194
2897,14,1,1,194
2898,13,1,1,194
2899,7,1,1,194
2900,4,1,1,194
2901,15,1,1,194
2902,12,1,1,194
2903,9,1,1,194
2904,101,1,1,194
2905,6,1,1,194
2906,8,1,1,194
2907,10,1,1,194
2908,11,1,1,194
2909,1,1,1,194
2910,2,2,5,194
2911,3,2,5,195
2912,14,2,5,195
2913,13,2,5,195
2914,7,2,5,195
2915,4,2,5,195
2916,15,2,5,195
2917,12,2,5,195
2918,9,2,5,195
2919,101,2,5,195
2920,6,2,5,195
2921,8,2,5,195
2922,10,2,5,195
2923,11,2,5,195
2924,1,2,5,195
2925,2,2,5,195
2926,3,1,1,196
2927,14,1,1,196
2928,13,1,1,196
2929,7,1,1,196
2930,4,1,1,196
2931,15,1,1,196
2932,12,1,1,196
2933,9,1,1,196
2934,101,1,1,196
2935,6,1,1,196
2936,8,1,1,196
2937,10,1,1,196
2938,11,1,1,196
2939,1,1,1,196
2940,2,2,5,196
2941,3,1,1,197
2942,14,1,1,197
2943,13,1,1,197
2944,7,1,1,197
2945,4,1,1,197
2946,15,1,1,197
2947,12,1,1,197
2948,9,1,1,197
2949,101,1,1,197
2950,6,1,1,197
2951,8,1,1,197
2952,10,1,1,197
2953,11,1,1,197
2954,1,1,1,197
2955,2,2,5,197
2956,3,2,5,198
2957,14,2,5,198
2958,13,2,5,198
2959,7,2,5,198
2960,4,2,5,198
2961,15,2,5,198
2962,12,2,5,198
2963,9,2,5,198
2964,101,2,5,198
2965,6,2,5,198
2966,8,2,5,198
2967,10,2,5,198
2968,11,2,5,198
2969,1,2,5,198
2970,2,2,5,198
2971,3,1,1,199
2972,14,1,1,199
2973,13,1,1,199
2974,7,1,1,199
2975,4,1,1,199
2976,15,1,1,199
2977,12,1,1,199
2978,9,1,1,199
2979,101,1,1,199
2980,6,1,1,199
2981,8,1,1,199
2982,10,1,1,199
2983,11,1,1,199
2984,1,1,1,199
2985,2,2,5,199
2986,3,1,1,200
2987,14,1,1,200
2988,13,1,1,200
2989,7,1,1,200
2990,4,1,1,200
2991,15,1,1,200
2992,12,1,1,200
2993,9,1,1,200
2994,101,1,1,200
2995,6,1,1,200
2996,8,1,1,200
2997,10,1,1,200
2998,11,1,1,200
2999,1,1,1,200
3000,2,2,5,200
3001,3,2,5,201
3002,14,2,5,201
3003,13,2,5,201
3004,7,2,5,201
3005,4,2,5,201
3006,15,2,5,201
3007,12,2,5,201
3008,9,2,5,201
3009,101,2,5,201
3010,6,2,5,201
3011,8,2,5,201
3012,10,2,5,201
3013,11,2,5,201
3014,1,2,5,201
3015,2,2,5,201
3016,3,1,1,202
3017,14,1,1,202
3018,13,1,1,202
3019,7,1,1,202
3020,4,1,1,202
3021,15,1,1,202
3022,12,1,1,202
3023,9,1,1,202
3024,101,1,1,202
3025,6,1,1,202
3026,8,1,1,202
3027,10,1,1,202
3028,11,1,1,202
3029,1,1,1,202
3030,2,2,5,202
3031,3,2,5,203
3032,14,2,5,203
3033,13,2,5,203
3034,7,2,5,203
3035,4,2,5,203
3036,15,2,5,203
3037,12,2,5,203
3038,9,2,5,203
3039,101,2,5,203
3040,6,2,5,203
3041,8,2,5,203
3042,10,2,5,203
3043,11,2,5,203
3044,1,2,5,203
3045,2,2,5,203
3046,3,1,1,204
3047,14,1,1,204
3048,13,1,1,204
3049,7,1,1,204
3050,4,1,1,204
3051,15,1,1,204
3052,12,1,1,204
3053,9,1,1,204
3054,101,1,1,204
3055,6,1,1,204
3056,8,1,1,204
3057,10,1,1,204
3058,11,1,1,204
3059,1,1,1,204
3060,2,2,5,204
3061,3,1,1,205
3062,14,1,1,205
3063,13,1,1,205
3064,7,1,1,205
3065,4,1,1,205
3066,15,1,1,205
3067,12,1,1,205
3068,9,1,1,205
3069,101,1,1,205
3070,6,1,1,205
3071,8,1,1,205
3072,10,1,1,205
3073,11,1,1,205
3074,1,1,1,205
3075,2,2,5,205
3076,3,1,1,206
3077,14,1,1,206
3078,13,1,1,206
3079,7,1,1,206
3080,4,1,1,206
3081,15,1,1,206
3082,12,1,1,206
3083,9,1,1,206
3084,101,1,1,206
3085,6,1,1,206
3086,8,1,1,206
3087,10,1,1,206
3088,11,1,1,206
3089,1,1,1,206
3090,2,2,5,206
3091,3,1,1,207
3092,14,1,1,207
3093,13,1,1,207
3094,7,1,1,207
3095,4,1,1,207
3096,15,1,1,207
3097,12,1,1,207
3098,9,1,1,207
3099,101,1,1,207
3100,6,1,1,207
3101,8,1,1,207
3102,10,1,1,207
3103,11,1,1,207
3104,1,1,1,207
3105,2,2,5,207
3106,3,1,1,208
3107,14,1,1,208
3108,13,1,1,208
3109,7,1,1,208
3110,4,1,1,208
3111,15,1,1,208
3112,12,1,1,208
3113,9,1,1,208
3114,101,1,1,208
3115,6,1,1,208
3116,8,1,1,208
3117,10,1,1,208
3118,11,1,1,208
3119,1,1,1,208
3120,2,2,5,208
3121,3,1,1,209
3122,14,1,1,209
3123,13,1,1,209
3124,7,1,1,209
3125,4,1,1,209
3126,15,1,1,209
3127,12,1,1,209
3128,9,1,1,209
3129,101,1,1,209
3130,6,1,1,209
3131,8,1,1,209
3132,10,1,1,209
3133,11,1,1,209
3134,1,1,1,209
3135,2,2,5,209
3136,3,1,1,210
3137,14,1,1,210
3138,13,1,1,210
3139,7,1,1,210
3140,4,1,1,210
3141,15,1,1,210
3142,12,1,1,210
3143,9,1,1,210
3144,101,1,1,210
3145,6,1,1,210
3146,8,1,1,210
3147,10,1,1,210
3148,11,1,1,210
3149,1,1,1,210
3150,2,2,5,210
3151,3,1,1,211
3152,14,1,1,211
3153,13,1,1,211
3154,7,1,1,211
3155,4,1,1,211
3156,15,1,1,211
3157,12,1,1,211
3158,9,1,1,211
3159,101,1,1,211
3160,6,1,1,211
3161,8,1,1,211
3162,10,1,1,211
3163,11,1,1,211
3164,1,1,1,211
3165,2,2,5,211
3166,3,1,1,212
3167,7,1,1,212
3168,4,1,1,212
3169,12,1,1,212
3170,9,1,1,212
3171,101,1,1,212
3172,6,1,1,212
3173,8,1,1,212
3174,10,1,1,212
3175,11,1,1,212
3176,1,1,1,212
3177,2,2,5,212
3178,3,1,1,213
3179,14,1,1,213
3180,13,1,1,213
3181,7,1,1,213
3182,4,1,1,213
3183,15,1,1,213
3184,12,1,1,213
3185,9,1,1,213
3186,101,1,1,213
3187,6,1,1,213
3188,8,1,1,213
3189,10,1,1,213
3190,11,1,1,213
3191,1,1,1,213
3192,2,2,5,213
3193,3,2,5,214
3194,14,2,5,214
3195,13,2,5,214
3196,7,2,5,214
3197,4,2,5,214
3198,15,2,5,214
3199,12,2,5,214
3200,9,2,5,214
3201,101,2,5,214
3202,6,2,5,214
3203,8,2,5,214
3204,10,2,5,214
3205,11,2,5,214
3206,1,2,5,214
3207,2,2,5,214
3208,3,1,1,215
3209,14,1,1,215
3210,13,1,1,215
3211,7,1,1,215
3212,4,1,1,215
3213,15,1,1,215
3214,12,1,1,215
3215,9,1,1,215
3216,101,1,1,215
3217,6,1,1,215
3218,8,1,1,215
3219,10,1,1,215
3220,11,1,1,215
3221,1,1,1,215
3222,2,2,5,215
3223,3,1,1,216
3224,14,1,1,216
3225,13,1,1,216
3226,7,1,1,216
3227,4,1,1,216
3228,15,1,1,216
3229,12,1,1,216
3230,9,1,1,216
3231,101,1,1,216
3232,6,1,1,216
3233,8,1,1,216
3234,10,1,1,216
3235,11,1,1,216
3236,1,1,1,216
3237,2,2,5,216
3238,3,1,1,217
3239,14,1,1,217
3240,13,1,1,217
3241,7,1,1,217
3242,4,1,1,217
3243,15,1,1,217
3244,12,1,1,217
3245,9,1,1,217
3246,101,1,1,217
3247,6,1,1,217
3248,8,1,1,217
3249,10,1,1,217
3250,11,1,1,217
3251,1,1,1,217
3252,2,2,5,217
3253,3,1,1,218
3254,14,1,1,218
3255,13,1,1,218
3256,7,1,1,218
3257,4,1,1,218
3258,15,1,1,218
3259,12,1,1,218
3260,9,1,1,218
3261,101,1,1,218
3262,6,1,1,218
3263,8,1,1,218
3264,10,1,1,218
3265,11,1,1,218
3266,1,1,1,218
3267,2,2,5,218
3268,3,1,1,219
3269,14,1,1,219
3270,13,1,1,219
3271,7,1,1,219
3272,4,1,1,219
3273,15,1,1,219
3274,12,1,1,219
3275,9,1,1,219
3276,101,1,1,219
3277,6,1,1,219
3278,8,1,1,219
3279,10,1,1,219
3280,11,1,1,219
3281,1,1,1,219
3282,2,2,5,219
3283,3,2,5,220
3284,14,2,5,220
3285,13,2,5,220
3286,7,2,5,220
3287,4,2,5,220
3288,15,2,5,220
3289,12,2,5,220
3290,9,2,5,220
3291,101,2,5,220
3292,6,2,5,220
3293,8,2,5,220
3294,10,2,5,220
3295,11,2,5,220
3296,1,2,5,220
3297,2,2,5,220
3298,3,2,5,221
3299,14,2,5,221
3300,13,2,5,221
3301,7,2,5,221
3302,4,2,5,221
3303,15,2,5,221
3304,12,2,5,221
3305,9,2,5,221
3306,101,2,5,221
3307,6,2,5,221
3308,8,2,5,221
3309,10,2,5,221
3310,11,2,5,221
3311,1,2,8,221
3312,2,2,5,221
3313,3,2,5,222
3314,14,2,5,222
3315,13,2,5,222
3316,7,2,5,222
3317,4,2,5,222
3318,15,2,5,222
3319,12,2,5,222
3320,9,2,5,222
3321,101,2,5,222
3322,6,2,5,222
3323,8,2,5,222
3324,10,2,5,222
3325,11,2,5,222
3326,1,2,5,222
3327,2,2,5,222
3328,3,1,1,223
3329,14,1,1,223
3330,13,1,1,223
3331,7,1,1,223
3332,4,1,1,223
3333,15,1,1,223
3334,12,1,1,223
3335,9,1,1,223
3336,101,1,1,223
3337,6,1,1,223
3338,8,1,1,223
3339,10,1,1,223
3340,11,1,1,223
3341,1,1,1,223
3342,2,2,5,223
3343,3,1,1,224
3344,14,1,1,224
3345,13,1,1,224
3346,7,1,1,224
3347,4,1,1,224
3348,15,1,1,224
3349,12,1,1,224
3350,9,1,1,224
3351,101,1,1,224
3352,6,1,1,224
3353,8,1,1,224
3354,10,1,1,224
3355,11,1,1,224
3356,1,1,1,224
3357,2,2,5,224
3358,3,2,5,225
3359,14,2,5,225
3360,13,2,5,225
3361,7,2,5,225
3362,4,2,5,225
3363,15,2,5,225
3364,12,2,5,225
3365,9,2,5,225
3366,101,2,5,225
3367,6,2,5,225
3368,8,2,5,225
3369,10,2,5,225
3370,11,2,5,225
3371,1,2,5,225
3372,2,2,5,225
3373,3,2,5,226
3374,14,2,5,226
3375,13,2,5,226
3376,7,2,5,226
3377,4,2,5,226
3378,15,2,5,226
3379,12,2,5,226
3380,9,2,5,226
3381,101,2,5,226
3382,6,2,5,226
3383,8,2,5,226
3384,10,2,5,226
3385,11,2,5,226
3386,1,2,5,226
3387,2,2,5,226
3388,3,2,5,227
3389,14,2,5,227
3390,13,2,5,227
3391,7,2,5,227
3392,4,2,5,227
3393,15,2,5,227
3394,12,2,5,227
3395,9,2,5,227
3396,101,2,5,227
3397,6,2,5,227
3398,8,2,5,227
3399,10,2,5,227
3400,11,2,5,227
3401,1,2,5,227
3402,2,2,5,227
3403,3,1,1,228
3404,14,1,1,228
3405,13,1,1,228
3406,7,1,1,228
3407,4,1,1,228
3408,15,1,1,228
3409,12,1,1,228
3410,9,1,1,228
3411,101,1,1,228
3412,6,1,1,228
3413,8,1,1,228
3414,10,1,1,228
3415,11,1,1,228
3416,1,1,1,228
3417,2,2,5,228
3418,3,1,1,229
3419,14,1,1,229
3420,13,1,1,229
3421,7,1,1,229
3422,4,1,1,229
3423,15,1,1,229
3424,12,1,1,229
3425,9,1,1,229
3426,101,1,1,229
3427,6,1,1,229
3428,8,1,1,229
3429,10,1,1,229
3430,11,1,1,229
3431,1,1,1,229
3432,2,2,5,229
3433,3,1,1,230
3434,14,1,1,230
3435,13,1,1,230
3436,7,1,1,230
3437,4,1,1,230
3438,15,1,1,230
3439,12,1,1,230
3440,9,1,1,230
3441,101,1,1,230
3442,6,1,1,230
3443,8,1,1,230
3444,10,1,1,230
3445,11,1,1,230
3446,1,1,1,230
3447,2,2,5,230
3448,3,1,1,231
3449,14,1,1,231
3450,13,1,1,231
3451,7,1,1,231
3452,4,1,1,231
3453,15,1,1,231
3454,12,1,1,231
3455,9,1,1,231
3456,101,1,1,231
3457,6,1,1,231
3458,8,1,1,231
3459,10,1,1,231
3460,11,1,1,231
3461,1,1,1,231
3462,2,2,5,231
3463,3,1,1,232
3464,14,1,1,232
3465,13,1,1,232
3466,7,1,1,232
3467,4,1,1,232
3468,15,1,1,232
3469,12,1,1,232
3470,9,1,1,232
3471,101,1,1,232
3472,6,1,1,232
3473,8,1,1,232
3474,10,1,1,232
3475,11,1,1,232
3476,1,1,1,232
3477,2,2,5,232
3478,3,1,1,233
3479,14,1,1,233
3480,13,1,1,233
3481,7,1,1,233
3482,4,1,1,233
3483,15,1,1,233
3484,12,1,1,233
3485,9,1,1,233
3486,101,1,1,233
3487,6,1,1,233
3488,8,1,1,233
3489,10,1,1,233
3490,11,1,1,233
3491,1,1,1,233
3492,2,2,5,233
3493,3,1,1,234
3494,14,1,1,234
3495,13,1,1,234
3496,7,1,1,234
3497,4,1,1,234
3498,15,1,1,234
3499,12,1,1,234
3500,9,1,1,234
3501,101,1,1,234
3502,6,1,1,234
3503,8,1,1,234
3504,10,1,1,234
3505,11,1,1,234
3506,1,1,1,234
3507,2,2,5,234
3508,3,1,1,235
3509,14,1,1,235
3510,13,1,1,235
3511,7,1,1,235
3512,4,1,1,235
3513,15,1,1,235
3514,12,1,1,235
3515,9,1,1,235
3516,101,1,1,235
3517,6,1,1,235
3518,8,1,1,235
3519,10,1,1,235
3520,11,1,1,235
3521,1,1,1,235
3522,2,2,5,235
3523,3,1,1,236
3524,14,1,1,236
3525,13,1,1,236
3526,7,1,1,236
3527,4,1,1,236
3528,15,1,1,236
3529,12,1,1,236
3530,9,1,1,236
3531,101,1,1,236
3532,6,1,1,236
3533,8,1,1,236
3534,10,1,1,236
3535,11,1,1,236
3536,1,1,1,236
3537,2,2,5,236
3538,3,1,1,237
3539,14,1,1,237
3540,13,1,1,237
3541,7,1,1,237
3542,4,1,1,237
3543,15,1,1,237
3544,12,1,1,237
3545,9,1,1,237
3546,101,1,1,237
3547,6,1,1,237
3548,8,1,1,237
3549,10,1,1,237
3550,11,1,1,237
3551,1,1,1,237
3552,2,2,5,237
3553,3,1,1,238
3554,14,1,1,238
3555,13,1,1,238
3556,7,1,1,238
3557,4,1,1,238
3558,15,1,1,238
3559,12,1,1,238
3560,9,1,1,238
3561,101,1,1,238
3562,6,1,1,238
3563,8,1,1,238
3564,10,1,1,238
3565,11,1,1,238
3566,1,1,1,238
3567,2,2,5,238
